name,description
臺灣大道安和路口(西北側),臺灣大道四段/安和路口(西北側)
臺灣大道福安路口(西北側),台灣大道四段/福安路口(西北側)
惠誠公園(市政南一路),市政南一路/惠文七街(東南側)
捷運文華高中站,文心路三段/河南路二段口(西北側)
大鵬臨停停車場,中清西二街/中清西二街92巷口(西北側)
黎明中清路口,黎明路三段/中清路二段口(西南側)
河南公園,內江街5號(對側人行道)
逢大大鵬路口,逢大路98號前
大鵬國小(中平路),中平路/大鵬路口(東南側)
青海公園(四川東街),四川東街55號(對側人行道)
文輝公園,上明三街/上仁街124巷口(東北側公園內)
至善青海路二段口,至善路/青海路二段口(西南側)
朝富環河路口,朝富路/環河路口(西北側)
環中朝馬路口,環中路三段/朝馬路口(東南側)
龍門公園,龍門路/龍門二街口(東北側)
西大墩公園(福科路),福科路/福科二路口(西南側)
上安公園(南側),上仁街/上安路口(西南側)
文修公園(烈美街),烈美街/福星北三街口(西南側)
文修公園(西苑路),西苑路/福吉街口(東南側)
朝馬運動中心,朝貴路/朝馬二街口(西南側)
臺灣大道國際街口,臺灣大道四段/國際街口(東南側)
惠順停車場(河南路),河南路三段/市政北六路口(南側)
中清進化北路口(東南側),進化北路487號旁
公園三民路口,公園路/三民路三段口(東側)
柳川西五常街口,柳川西路/五常街口(東側)
興進南京東路口,興進路/南京東路口(東北側)
進化自強一街口,進化路/自強一街口(東南側)
崇德進化北路口,崇德路一段462號(前人行道)
山西公園,山西路二段/北平路二段口(東南側)
北區國民運動中心,崇德路一段55號
育德梅川東路口,育德路/梅川東路三段口(西南側)
雙十育樂街口,雙十路二段/育樂街口(南側)
梅川園道,梅川東路三段/尚德街127巷口(西側)
英才公園,英才路/民權路口(東南側)
太原華美街口,太原路一段/華美街二段口(東北側)
北區太平國小,太平路/大誠街口(西南側)
興進園道,興進路/興進路76巷口(西南側)
臺中一中,育才街/尊賢街口(東北側)
北區行政大樓,永興街/太原路二段口(西南側)
博館育德路口,博館路/育德路口(西南側)
中德公園(忠明六街),忠明六街26號(對側人行道)
太原北中清路口(西側),太原北路/太原九街口(南側)
曉明公園(陝西東五街),陝西東五街121號(對側人行道)
武昌公園(武昌路),武昌路/陜西路口(西北側)
長青公園(北平路),北平路一段/北平二街口(東北側)
美德美德街68巷口,美德街70號(對側人行道)
臺中市監理站,德化街/北屯路口(南側)
中德停車場,太原四街/太原五街口(東北側)
國立自然科學博物館(博館路),博館路/中興街(西北側)
三民興進路口,三民路/興進路口(東北側)
東成三東光東街口,東成三街35號(對面側人行道)
健行國小(健行路),健行路666號
東成東成二街口(南側),東成路/東成二街口(南側)
進化廣場(興進路),興進路181號
藍花楹公園,五權南路680巷96弄/五權南路614巷(東南側)
美村南美村南路23巷口,美村南路/美村南路23巷口(東南側)
樹德一巷復興北路口,樹德一巷/復興北路口(東南側)
臺中市樹德非營利幼兒園,復興北路/樹德二巷口(東北側)
僑泰中學(五權南一路),五權南一路/南和一街口(東南側)
國資圖停車場,新榮街/復興園路口(東北側)
文林公園,建國南路二段/建國南路二段150巷口(西南側)
長春公園,正義街/信義南街口(北側)
忠明南復興路口,忠明南路/復興路二段口(西北側)
四育國中,復興路二段152號前
大慶車站,建國南路一段/大慶街二段口(西北側)
國立中興大學(中興湖),中興路/弘道路口(國立中興大學(中興湖))
文化部文化資產園區,復興路三段/民生路口(西南側)
樹德柳橋(復興路一段207巷15弄),復興路一段207巷15弄/復興路一段207巷口(西南側)
高工南和路口,高工路/南和路口(北側)
健康公園附設停車場,五權南路/五權南路380巷口(西北側)
復興停車場,復興路三段/國光路口(西側)
民興公園,建國北路二段100巷/建國北路二段口
樹德停車場,德富路146巷/德吉街口(東北側)
永興公園,工學路/工學一街口(西南側)
國立中興大學,興大路/仁德街口
崇倫公園,南屯路一段/美村路二段口(南側)
江川公園,永東街/永南街(東南側)
中山醫學大學,建國北路一段/東興路一段(西南側停車場內)
忠明南美村南路口,忠明南路/美村南路口(東南側)
樹義園道,工學北路349號(對側園道)
美村南平路口,美村路二段/南平路口(西北側)
樹義公園(福田三街),福田三街/樹義五街口(西北側)
樹仁公園(福田二街),福田二街336號(對側人行道)
復興北東興路一段口,復興北路/東興路一段口(東南側)
樹仔腳公園,復興北路/德吉街口(東北側)
忠明南工學五街口,忠明南路/工學五街口(東南側)
忠明南工學二街口,忠明南路/工學二街口(東南側)
工學南和路口,工學路/南和路口(東南側)
大慶街二段6-16巷文心南路口,大慶街二段6-16巷/文心南路口(西南側)
福田水資源中心(福田二街),福田二街/福田路(東南側)
建國南忠明南730巷口,建國南路/忠明南路730巷口(西北側)
建國北柳川東路口,建國北路二段/柳川東路口(南側)
建國南路一段236巷口,建國南路一段236巷/建國南路一段口(東南側)
樹義國小(福田五街),福田五街/福田路口(西南側)
南平公園(和昌街),和昌街295號(東側人行道)
民興公園(建國北路),建國北路二段/民興街口
綠空廊道(美村路),建國北路二段/美村路口(西南側)
崇倫公園(美村路),美村路二段11號(對側人行道)
西川一建國北路口,西川一路/建國北路口(東北側)
文心南建國南路口,文心南路/建國南路一段口(東北側)
忠明高中,博館路/健行路口(西北側)
柳川東南屯路口(南北兩側),柳川東路二段/南屯路一段口(南北兩側)
藍興公園,大新街46號(對側人行道)
東昇公園,朝陽街/大全街口(東南側)
臺中市民廣場(公益路155巷),公益路155巷/公益路口(西南側)
民權梅川東路口,民權路/梅川東路口(東北側)
忠明南民生路口,忠明南路/民生路口(西北側)
五權三五權西二街口,五權三街/五權西二街口(東南側)
西區忠勤公園,忠勤街/忠仁路163巷口(南側)
公益精誠路口(西南側),公益路347號前
美術園道,五權七街/五權西四街口(東南側)
土庫公園,五權五街/五權西六街136巷口(西南側)
民生英才路口,民生路/英才路口(西北側)
經國園道,向上路一段/英才路口(西北側)
國立臺灣美術館,五權西路一段/美村路一段口(東北側)
精誠大墩四街口,精誠路/大墩四街口(東側)
臺中州廳,市府路/民權路口(西南側)
五權西忠明南路口,五權西路一段/忠明南路口(西南側)
中正國小,英才路423號前
臺中女中,自由路一段/康樂街口(西北側)
大忠公園,精誠三十街/大忠街口(東北側)
中山地政事務所,三民路一段/三民路一段156巷口(東北側)
臺中教育大學,五權路/民權路口(西南側)
大墩文化中心,五權路/英才路口(西側)
科博館/金典酒店,臺灣大道一段/健行路口(東北側)
忠明國小,臺灣大道二段/忠明南路口(西南側)
公益公園,忠明南路/公益路口(東南側)
館前臺灣大道二段口,館前路/臺灣大道二段口(西南側)
大益公園,大墩十一街64號(對側人行道)
臺中教育大學(英才校區),民生路/民生路225巷口(西南側)
萬壽棒球場(向上路）,向上路一段/大進街口(西南側)
存中中美街口(東南側),存中街/中美街口(東南側)
上公館公園(五權路),五權路/公館路口(東南側)
綠空廊道(建國北學府路口),建國北路三段/學府路口(西南側)
林森停車場,貴和街/公館路46巷口(東側)
樂群公園(柳川東路),柳川東路二段/大新街口(西南側)
美術園道(五權一街),五權一街/五權西四街口(東北側)
忠誠公園(忠明路),忠明路/華美西街一段口(西南側)
公館公園(自由路),自由路一段/三民路一段口
美術園道(五權七街),五權七街/五權西四街口(東北側)
綠十八公園,忠明南路240-9號
臺中轉運站,大智北路/八德街口(西北側)
育英公園,旱溪西路一段/旱溪西路一段365巷(西南側)
帝國製糖廠(復興東路),復興東路/復興路四段口(東南側)
樂業寵物公園,樂業一路/進德路口(東南側)
建德東光園路口,建德街/東光園路口(南側)
綠空廊道(精武東光路口),精武路/東光路口(西南側)
綠空廊道(南京泉源街口東南側),南京路/泉源街口(東南側)
綠空廊道(南京泉源街口西南側),南京路/泉源街口(西南側)
建成樂業路口,建成路356號(對側人行道)
新建國市場(5號門),進德路/建成路口(東北側)
樂成宮,東光路/旱溪街口(東北側)
樂利公園,十甲東路/東英六街口(東南側)
秀泰廣場,南京路/自由三街口(東北側)
東光園振興路口,東光園路/振興路口(西北側)
長福公園,長福路/旱溪東路一段口(東北側)
中興大學附屬高農,台中路283號前
東峰公園(仁和路),仁和路/立德東街口(西側)
大智國小,建德街/大智路口(東南側)
國軍英雄館,南京路/大智北路口(東南側)
旱溪東東英三街口,旱溪東路一段306號前
進德國小,進化路158號(對側人行道)
力行國小,力行路/進化路口(西南側)
南京東十甲路口,南京東路/十甲路口(東北側)
東光園大智路口(東北側),東光園路22號(對面側人行道)
東峰國中(仁和路),仁和路330號(東側人行道)
精武車站,東光路161號旁
中興大學附屬高農(中農附旅),台中路287號前
柳川西民權路口,柳川西路三段2號(對側人行道)
柳川東中華路口,柳川東路四段/中華路二段口(西北側)
臺中車站(建國路),建國路/中山路口(北側)
台灣美光,三豐路四段/后科南路口
客家圓樓(高鐵苗栗站),客家圓樓西北側
維真國中,後龍鎮成功路254號
後龍火車站,後龍鎮車站街127-2(東南側)
仁德醫專,後龍鎮勝利路60-1號東側
清海宮,後龍鎮南港里14鄰114-1號
拱天宮,通霄鎮白東里28-1號旁(北側)
白沙屯火車站,通霄鎮白西131號(東側)
臺鹽通霄觀光園區,通霄鎮內島122號(東北側)
通霄火車站,通霄鎮中山路109號北側
通霄鎮公所,通霄鎮中正路8號南側
國立苑裡高中,苑裡鎮育才街103號西側
苑裡火車站,苑裡鎮中山路148號對面
苑裡鎮立圖書館,苑裡鎮信義路10號西側
苑裡體育場,苑裡鎮中正路一段32號東側
山腳國小,苑裡鎮山腳里14鄰378號西側
苗栗特色館,公館鄉館南村352號東側
公館國中,公館鄉大同路14號西側
公館鄉立圖書館,公館鄉宮前路6-1號前西側
公館夜市停車場,公館鄉通明街68號南側
公館農會,公館鄉大同路286號西側
新潤翡麗,樂善三路106號(東北側人行道)
新富橋,新光路二段87巷口(新富橋西北側)
楊梅楊明公園,中山北路一段390巷46號(南側廣場)
同心公園,青埔六街/青埔三街口(東南側)
興仁市民活動中心,興仁路330之1號前廣場
榮興橋,南新段 948地號人行道
大潤發中壢店,中北路二段468號南側人行道
大坪頂公園,公園路32號對面大坪頂公園旁人行道
南港世貿公園,三重路/經貿二路88巷(東北側)
復華花園新城,西藏路115號/西藏路(東南側)
捷運淡水站,公明街73巷6號前(淡水老街廣場)(鄰近淡水捷運站/淡水龍山寺/捷運淡水線)
捷運東湖站,安康路315巷/五分街14巷(西側)
東湖國小,東湖路/東湖路119巷(西北側)
瑠公公園,大安路一段/大安路一段75巷(西側)(鄰近東區地下街)
信義建國路口,信義路三段/建國南路二段(西南側)(鄰近大安森林公園)
建國和平路口,建國南路二段/和平東路二段(西北側)
捷運大安森林公園站,信義路三段31巷/信義路三段(南側)(鄰近大安森林公園)
中正基河路口,中正路420號前(鄰近台北市立天文科學教育館)
八德市場,建國南路一段/市民大道交叉口(北側) (鄰近國立台北科技大學)
基隆光復路口,基隆路二段/光復南路(東北側)(鄰近通化夜市)
建國長春路口,建國北路/長春路口(北側)
捷運六張犁站,捷運出口外和平東路側
捷運動物園站(2號出口),新光路二段28號前(鄰近台北市立動物園(木柵動物園))
